hc,hs,ht,lg,ls,r1,r2,r3,r4,s,wg,ws,xt,Resonant_Freq_GHz,S21_dB
0.035,1.27,0.13,1.125,20,2.125,3.375,6.125,9.0,0,65,65,1.6375,4.9910001754761,-33.3297035905
0.035,1.27,0.13,1.125,20,2.125,3.375,6.125,9.0,0,65,65,1.6375,5.0469999313354,-29.051637059302
0.035,1.27,0.13,1.125,20,2.125,3.375,6.125,9.0,0,65,65,1.6375,5.0679998397827,-28.094278567328
0.035,1.27,0.13,1.125,20,2.125,3.375,6.5,9.0,0,65,65,1.6375,4.8299999237061,-27.145654456682
0.035,1.27,0.13,1.125,20,2.125,3.375,6.5,9.0,0,65,65,1.6375,4.9070000648499,-29.232160654317
0.035,1.27,0.13,1.125,20,2.125,3.375,6.5,9.0,0,65,65,1.6375,4.9279999732971,-30.286340647403
0.035,1.27,0.13,1.125,20,2.125,3.375,6.5,9.0,0,65,65,1.6375,4.9559998512268,-29.952617002315
0.035,1.27,0.13,1.125,20,2.125,3.75,5.375,9.0,0,65,65,1.6375,5.0539999008179,-27.11903071422
0.035,1.27,0.13,1.125,20,2.125,3.75,5.375,9.0,0,65,65,1.6375,5.1589999198914,-23.9350813834
0.035,1.27,0.13,1.125,20,2.125,3.75,5.375,9.0,0,65,65,1.6375,5.2360000610352,-24.086828069969
0.035,1.27,0.13,1.125,20,2.125,3.75,5.375,9.0,0,65,65,1.6375,5.2849998474121,-24.630101624107
0.035,1.27,0.13,1.125,20,2.125,3.75,5.75,9.0,0,65,65,1.6375,4.9770002365112,-30.206697490898
0.035,1.27,0.13,1.125,20,2.125,3.75,5.75,9.0,0,65,65,1.6375,5.0960001945496,-26.751261629358
0.035,1.27,0.13,1.125,20,2.125,3.75,5.75,9.0,0,65,65,1.6375,5.1380000114441,-25.64877395351
0.035,1.27,0.13,1.125,20,2.125,3.75,5.75,9.0,0,65,65,1.6375,5.186999797821,-25.460201393742
0.035,1.27,0.13,1.125,20,2.125,3.75,6.125,9.0,0,65,65,1.6375,4.9000000953674,-35.367622390647
0.035,1.27,0.13,1.125,20,2.125,3.75,6.125,9.0,0,65,65,1.6375,4.9980001449585,-32.383041908737
0.035,1.27,0.13,1.125,20,2.125,3.75,6.125,9.0,0,65,65,1.6375,5.0539999008179,-30.483289796054
0.035,1.27,0.13,1.125,20,2.125,3.75,6.125,9.0,0,65,65,1.6375,5.0749998092651,-30.187821209518
0.035,1.27,0.13,1.125,20,2.125,3.75,6.5,9.0,0,65,65,1.6375,4.8299999237061,-30.334567068366
0.035,1.27,0.13,1.125,20,2.125,3.75,6.5,9.0,0,65,65,1.6375,4.9070000648499,-35.986421597071
0.035,1.27,0.13,1.125,20,2.125,3.75,6.5,9.0,0,65,65,1.6375,4.9349999427795,-32.747397817842
0.035,1.27,0.13,1.125,20,2.125,3.75,6.5,9.0,0,65,65,1.6375,4.9699997901917,-37.186013556229
0.035,1.27,0.13,1.125,20,2.125,4.125,5.375,9.0,0,65,65,1.6375,5.0469999313354,-27.027877320448
0.035,1.27,0.13,1.125,20,2.125,4.125,5.375,9.0,0,65,65,1.6375,5.1519999504089,-38.201470642837
0.035,1.27,0.13,1.125,20,2.125,4.125,5.375,9.0,0,65,65,1.6375,5.2779998779297,-46.74616326366
0.035,1.27,0.13,1.125,20,2.125,4.125,5.375,9.0,0,65,65,1.6375,5.313000202179,-15.737797165326
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,9.0,0,65,65,1.6375,4.9629998207092,-28.782193845342
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,9.0,0,65,65,1.6375,5.0890002250671,-34.689831887274
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,9.0,0,65,65,1.6375,5.1380000114441,-33.260966275287
0.035,1.27,0.13,1.125,20,2.125,4.125,5.75,9.0,0,65,65,1.6375,5.2290000915527,-31.587063859341
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,9.0,0,65,65,1.6375,4.9000000953674,-36.883441327402
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,9.0,0,65,65,1.6375,4.9910001754761,-32.982279121517
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,9.0,0,65,65,1.6375,5.039999961853,-46.012329495708
0.035,1.27,0.13,1.125,20,2.125,4.125,6.125,9.0,0,65,65,1.6375,5.0819997787476,-26.385447164629
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,9.0,0,65,65,1.6375,4.8229999542236,-32.21445364018
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,9.0,0,65,65,1.6375,4.9070000648499,-37.062534828139
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,9.0,0,65,65,1.6375,4.941999912262,-35.437053410802
0.035,1.27,0.13,1.125,20,2.125,4.125,6.5,9.0,0,65,65,1.6375,4.9629998207092,-27.841398353591
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,9.0,0,65,65,1.6375,5.0539999008179,-34.988631646926
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,9.0,0,65,65,1.6375,5.1589999198914,-22.707015159501
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,9.0,0,65,65,1.6375,5.2290000915527,-19.775899605637
0.035,1.27,0.13,1.125,20,2.125,4.5,5.375,9.0,0,65,65,1.6375,5.2779998779297,-18.79511217476
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,9.0,0,65,65,1.6375,4.9629998207092,-23.709048574162
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,9.0,0,65,65,1.6375,5.0890002250671,-25.876989470224
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,9.0,0,65,65,1.6375,5.1380000114441,-20.916787344709
0.035,1.27,0.13,1.125,20,2.125,4.5,5.75,9.0,0,65,65,1.6375,5.186999797821,-19.538580274101
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,9.0,0,65,65,1.6375,4.8790001869202,-23.76702847008
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,9.0,0,65,65,1.6375,5.0120000839233,-52.327212702261
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,9.0,0,65,65,1.6375,5.0539999008179,-25.328115406472
0.035,1.27,0.13,1.125,20,2.125,4.5,6.125,9.0,0,65,65,1.6375,5.0749998092651,-22.100445527054
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,9.0,0,65,65,1.6375,4.8159999847412,-28.775875492456
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,9.0,0,65,65,1.6375,4.9070000648499,-19.245396615385
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,9.0,0,65,65,1.6375,4.9489998817444,-27.311917984035
0.035,1.27,0.13,1.125,20,2.125,4.5,6.5,9.0,0,65,65,1.6375,4.9770002365112,-39.280280606146
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,9.0,0,65,65,1.6375,5.0609998703003,-27.025787065192
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,9.0,0,65,65,1.6375,5.1589999198914,-23.167435627728
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,9.0,0,65,65,1.6375,5.2360000610352,-22.375054562743
0.035,1.27,0.13,1.125,20,2.5,3.375,5.375,9.0,0,65,65,1.6375,5.2849998474121,-21.810701072373
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,9.0,0,65,65,1.6375,4.9770002365112,-31.670996548719
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,9.0,0,65,65,1.6375,5.0890002250671,-25.876554972491
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,9.0,0,65,65,1.6375,5.1380000114441,-24.182954183134
0.035,1.27,0.13,1.125,20,2.5,3.375,5.75,9.0,0,65,65,1.6375,5.186999797821,-23.89684345346
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,9.0,0,65,65,1.6375,4.9000000953674,-57.502626122047
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,9.0,0,65,65,1.6375,4.9980001449585,-31.321994183864
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,9.0,0,65,65,1.6375,5.0469999313354,-29.086842034184
0.035,1.27,0.13,1.125,20,2.5,3.375,6.125,9.0,0,65,65,1.6375,5.0679998397827,-28.383717250634
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,9.0,0,65,65,1.6375,4.8299999237061,-27.695094489865
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,9.0,0,65,65,1.6375,4.9070000648499,-31.106754383249
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,9.0,0,65,65,1.6375,4.9279999732971,-33.826791439919
0.035,1.27,0.13,1.125,20,2.5,3.375,6.5,9.0,0,65,65,1.6375,4.9559998512268,-30.892132645287
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,9.0,0,65,65,1.6375,5.0609998703003,-26.527249726012
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,9.0,0,65,65,1.6375,5.1659998893738,-23.858019457623
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,9.0,0,65,65,1.6375,5.2430000305176,-25.509710872682
0.035,1.27,0.13,1.125,20,2.5,3.75,5.375,9.0,0,65,65,1.6375,5.2919998168945,-30.135837135243
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,9.0,0,65,65,1.6375,4.9840002059937,-29.983347480038
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,9.0,0,65,65,1.6375,5.0960001945496,-26.823512291987
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,9.0,0,65,65,1.6375,5.1449999809265,-25.947481125598
0.035,1.27,0.13,1.125,20,2.5,3.75,5.75,9.0,0,65,65,1.6375,5.1939997673035,-27.719449224753
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,9.0,0,65,65,1.6375,4.9070000648499,-36.931905732372
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,9.0,0,65,65,1.6375,4.9980001449585,-31.943550664678
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,9.0,0,65,65,1.6375,5.0539999008179,-29.607560970232
0.035,1.27,0.13,1.125,20,2.5,3.75,6.125,9.0,0,65,65,1.6375,5.0749998092651,-30.537160139506
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,9.0,0,65,65,1.6375,4.8299999237061,-29.363202463862
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,9.0,0,65,65,1.6375,4.9070000648499,-32.925274389895
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,9.0,0,65,65,1.6375,4.941999912262,-32.942184992195
0.035,1.27,0.13,1.125,20,2.5,3.75,6.5,9.0,0,65,65,1.6375,4.9699997901917,-30.280058523573
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,9.0,0,65,65,1.6375,5.039999961853,-29.936232483665
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,9.0,0,65,65,1.6375,5.186999797821,-37.020263164038
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,9.0,0,65,65,1.6375,5.2569999694824,-17.325148609139
0.035,1.27,0.13,1.125,20,2.5,4.125,5.375,9.0,0,65,65,1.6375,5.2919998168945,-16.854516476046
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,9.0,0,65,65,1.6375,4.9629998207092,-30.206882528118
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,9.0,0,65,65,1.6375,5.0890002250671,-31.906918707724
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,9.0,0,65,65,1.6375,5.1729998588562,-19.364817370743
0.035,1.27,0.13,1.125,20,2.5,4.125,5.75,9.0,0,65,65,1.6375,5.2080001831055,-17.007318494007
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,9.0,0,65,65,1.6375,4.9000000953674,-37.436769100728
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,9.0,0,65,65,1.6375,4.9980001449585,-43.913134669342
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,9.0,0,65,65,1.6375,5.0469999313354,-22.145216751674
0.035,1.27,0.13,1.125,20,2.5,4.125,6.125,9.0,0,65,65,1.6375,5.1100001335144,-26.028744700499
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,9.0,0,65,65,1.6375,4.8229999542236,-32.086450346802
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,9.0,0,65,65,1.6375,4.9070000648499,-31.317696027747
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,9.0,0,65,65,1.6375,4.941999912262,-29.36285638509
0.035,1.27,0.13,1.125,20,2.5,4.125,6.5,9.0,0,65,65,1.6375,4.9699997901917,-22.249562538421
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,9.0,0,65,65,1.6375,5.0539999008179,-31.490955279372
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,9.0,0,65,65,1.6375,5.1589999198914,-21.486764704626
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,9.0,0,65,65,1.6375,5.2290000915527,-19.793564026926
0.035,1.27,0.13,1.125,20,2.5,4.5,5.375,9.0,0,65,65,1.6375,5.2779998779297,-19.067425068593
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,9.0,0,65,65,1.6375,4.9699997901917,-37.466852103825
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,9.0,0,65,65,1.6375,5.0960001945496,-23.25095972983
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,9.0,0,65,65,1.6375,5.1449999809265,-20.525897398007
0.035,1.27,0.13,1.125,20,2.5,4.5,5.75,9.0,0,65,65,1.6375,5.186999797821,-19.895240565195
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,9.0,0,65,65,1.6375,4.9070000648499,-27.438283509072
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,9.0,0,65,65,1.6375,5.0120000839233,-27.977746337044
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,9.0,0,65,65,1.6375,5.0539999008179,-23.26217846711
0.035,1.27,0.13,1.125,20,2.5,4.5,6.125,9.0,0,65,65,1.6375,5.0819997787476,-21.549297576054
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,9.0,0,65,65,1.6375,4.8229999542236,-19.947660201207
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,9.0,0,65,65,1.6375,4.9140000343323,-29.201372798445
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,9.0,0,65,65,1.6375,4.941999912262,-30.611273213116
0.035,1.27,0.13,1.125,20,2.5,4.5,6.5,9.0,0,65,65,1.6375,4.9770002365112,-27.910544148593
